municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 20:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 20:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 20:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 20:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 20:40:00.0;0,20;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 20:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 21:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 22:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 23:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 00:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 01:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 02:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 03:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 04:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 05:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 06:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 07:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 08:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 09:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 10:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 11:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 12:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 13:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 14:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 15:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 16:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 17:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 17:10:00.0;2,60;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 17:20:00.0;0,60;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 17:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 17:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 17:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 18:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 18:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 18:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 18:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 18:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 18:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 19:10:00.0;0,20;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 19:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 19:30:00.0;0,40;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 19:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 19:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 20:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 20:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 20:20:00.0;0,20;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 20:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-06 20:40:00.0;0,00;
